Unnamed: 0,Gender,EthnicGroup,ParentEduc,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,WklyStudyHours,Average Score
697,0,3,0,0,married,1,0,Few,> 10,0.0092
698,0,2,5,1,married,2,0,Few,5 - 10,0.0049333333333333
699,1,1,4,1,married,2,0,,5 - 10,0.0083666666666666
700,0,4,2,1,married,1,1,Few,> 10,0.0070666666666666
701,1,0,5,1,married,1,1,,5 - 10,0.0039333333333333
702,0,2,0,1,married,1,1,,5 - 10,0.0063
703,0,3,4,1,married,1,1,Few,5 - 10,0.0055
704,1,2,0,2,married,0,1,Few,< 5,0.0061666666666666
705,0,3,0,0,married,2,2,Few,< 5,0.0089
706,0,3,5,0,married,1,1,Few,< 5,0.0082666666666666
707,1,2,5,0,married,2,1,Moderate,5 - 10,0.0083666666666666
708,1,1,2,1,married,1,0,Many,5 - 10,0.0070333333333333
709,1,1,0,0,married,2,1,Few,< 5,0.0076333333333333
710,1,1,2,0,divorced,2,0,Moderate,5 - 10,0.0063333333333333
711,1,3,0,0,single,1,0,Moderate,< 5,0.0083666666666666
712,1,3,0,1,divorced,1,0,Moderate,> 10,0.0054
713,1,3,0,1,married,1,0,Few,< 5,0.0064333333333333
714,0,2,3,1,divorced,1,0,Moderate,< 5,0.0057
715,1,2,5,1,married,1,1,Few,> 10,0.0070999999999999
716,1,2,4,0,married,2,1,Few,> 10,0.0078333333333333
717,0,1,6,0,married,1,0,Few,5 - 10,0.0086
718,0,1,2,1,single,2,1,Many,< 5,0.0071333333333333
720,0,1,2,1,married,1,1,Moderate,> 10,0.0041333333333333
721,1,3,3,1,married,2,0,Few,5 - 10,0.0063666666666666
722,1,1,5,1,married,1,0,Few,< 5,0.0031666666666666
723,1,4,4,0,married,2,1,Moderate,> 10,0.0090666666666666
724,1,2,3,1,single,1,0,Moderate,< 5,0.0056666666666666
725,0,5,4,1,married,0,1,Few,< 5,0.0052333333333333
726,0,1,5,0,divorced,2,1,Moderate,5 - 10,0.0083333333333333
727,1,4,5,1,married,1,2,Few,< 5,0.0081
728,1,1,0,1,divorced,1,1,Few,5 - 10,0.0080666666666666
729,0,1,2,0,married,2,2,Few,5 - 10,0.0062
730,0,3,0,0,married,2,0,Moderate,5 - 10,0.0059333333333333
731,0,3,6,1,married,2,2,Few,> 10,0.0075666666666666
732,0,2,6,0,married,2,1,,< 5,0.0052666666666666
733,0,2,5,1,divorced,1,1,Few,< 5,0.0078
734,0,3,5,1,divorced,2,0,Moderate,> 10,0.0063666666666666
735,1,2,1,0,divorced,1,1,,5 - 10,0.0071333333333333
736,1,3,0,0,divorced,2,1,Moderate,< 5,0.0060999999999999
737,1,2,5,0,divorced,0,1,Moderate,5 - 10,0.0057333333333333
738,0,3,4,0,divorced,2,1,Moderate,< 5,0.0072666666666666
739,0,2,6,0,single,0,1,Moderate,< 5,0.0033666666666666
741,0,4,6,0,married,1,1,,5 - 10,0.0090333333333333
742,0,4,6,1,married,2,0,Moderate,5 - 10,0.0080333333333333
743,1,3,5,1,married,2,1,Few,< 5,0.0038
744,0,1,6,0,married,1,0,,< 5,0.0052333333333333
745,0,1,2,0,divorced,2,1,Few,< 5,0.0063333333333333
746,1,1,2,0,single,0,1,,< 5,0.0058333333333333
747,0,2,2,1,married,1,1,Moderate,5 - 10,0.0067
748,1,0,5,0,married,2,1,Moderate,5 - 10,0.0073666666666666
749,1,1,1,0,married,2,1,Few,5 - 10,0.0053333333333333
750,1,2,5,1,married,2,1,Moderate,< 5,0.0051666666666666
751,0,4,4,1,married,1,1,Moderate,> 10,0.0080333333333333
752,0,2,5,0,single,1,1,Few,> 10,0.0044666666666666
753,0,3,4,1,divorced,2,0,Few,5 - 10,0.0066
754,1,2,1,1,divorced,1,2,Few,< 5,0.0071333333333333
755,1,2,5,0,married,2,0,Moderate,5 - 10,0.0077333333333333
756,1,1,5,1,divorced,1,0,Moderate,5 - 10,0.006
757,0,3,4,2,single,2,1,,5 - 10,0.0087
758,1,3,1,0,divorced,1,1,Moderate,5 - 10,0.0068333333333333
759,1,2,1,0,divorced,0,1,Few,5 - 10,0.0075666666666666
760,1,4,1,0,widowed,1,1,,5 - 10,0.0083333333333333
761,0,1,2,1,single,1,0,Few,> 10,0.0037333333333333
762,0,4,5,1,married,2,0,Moderate,< 5,0.0079333333333333
763,0,2,0,1,single,2,1,Few,5 - 10,0.0071333333333333
764,1,5,2,0,married,0,1,Moderate,< 5,0.0087
765,1,0,4,0,divorced,2,0,Moderate,5 - 10,0.0044333333333333
766,0,1,2,1,divorced,1,1,Few,< 5,0.0065
767,1,5,5,1,single,2,1,Moderate,5 - 10,0.0039333333333333
768,0,0,5,0,married,2,0,Moderate,5 - 10,0.0059666666666666
769,1,3,4,0,married,2,0,Few,5 - 10,0.0044666666666666
770,0,3,5,1,married,1,1,,> 10,0.0059666666666666
771,0,1,3,1,married,2,1,Few,5 - 10,0.0071666666666666
772,0,4,5,1,divorced,2,0,Few,5 - 10,0.0066333333333333
773,0,1,5,0,married,2,1,Few,5 - 10,0.0078666666666666
774,0,3,1,0,single,2,1,Few,5 - 10,0.0094333333333333
775,1,1,5,1,married,1,0,Moderate,5 - 10,0.0070999999999999
777,0,2,2,0,married,2,0,Few,< 5,0.0074666666666666
778,0,3,4,1,single,2,0,,> 10,0.0084666666666666
779,0,2,3,1,married,1,1,Few,5 - 10,0.0082
780,1,2,3,1,married,2,2,Few,> 10,0.0087333333333333
781,0,2,1,1,married,2,1,Moderate,< 5,0.0053666666666666
782,0,4,4,1,married,1,1,,> 10,0.0099333333333333
783,1,2,2,1,divorced,1,1,,5 - 10,0.0053
784,0,2,1,1,married,2,0,Many,< 5,0.0062666666666666
785,0,2,4,1,divorced,2,1,Moderate,5 - 10,0.0037333333333333
786,1,4,4,1,married,1,0,Moderate,> 10,0.0060333333333333
787,0,2,4,1,married,2,1,,< 5,0.0076333333333333
788,0,1,2,1,married,2,1,Moderate,5 - 10,0.0058666666666666
789,1,2,1,0,divorced,0,0,Few,5 - 10,0.0067666666666666
790,0,2,0,1,married,1,0,Few,< 5,0.0075666666666666
791,0,4,2,0,married,0,0,Few,< 5,0.0062333333333333
792,1,2,4,1,single,1,2,Moderate,5 - 10,0.0077333333333333
793,0,3,4,0,married,1,1,,< 5,0.0054333333333333
794,1,1,2,1,single,1,0,Moderate,5 - 10,0.0068
795,0,2,5,0,married,1,1,Moderate,< 5,0.0055666666666666
796,1,1,5,1,married,1,2,,5 - 10,0.0064333333333333
797,0,1,4,1,married,2,1,,< 5,0.006
798,1,1,0,1,divorced,1,1,,> 10,0.0089666666666666
799,1,2,5,1,married,2,1,Few,5 - 10,0.0059666666666666
800,0,2,0,1,married,1,1,Few,5 - 10,0.0055666666666666
801,0,1,2,1,married,2,1,Few,5 - 10,0.0063333333333333
802,1,2,5,1,divorced,2,0,Few,5 - 10,0.0055
803,0,2,0,0,single,0,0,Few,5 - 10,0.0077666666666666
804,1,3,2,1,married,2,1,Moderate,< 5,0.0062333333333333
805,0,2,3,1,married,1,0,Few,5 - 10,0.0056
806,1,3,2,1,divorced,3,1,,5 - 10,0.0057333333333333
807,0,4,4,1,single,3,1,Moderate,5 - 10,0.0065666666666666
808,1,2,6,1,married,2,1,Few,> 10,0.0044666666666666
809,1,0,0,0,married,0,0,Few,5 - 10,0.0069666666666666
810,1,3,4,1,married,1,1,Few,5 - 10,0.0072999999999999
811,0,3,3,0,divorced,1,0,Few,< 5,0.0094
812,0,1,1,0,married,0,1,Few,< 5,0.0055333333333333
813,0,5,0,0,married,3,1,,5 - 10,0.007
814,0,4,2,1,,1,1,Moderate,> 10,0.0080666666666666
815,0,1,4,1,married,1,1,Few,5 - 10,0.0071333333333333
816,0,1,1,1,divorced,2,1,Few,5 - 10,0.0073999999999999
817,1,2,2,1,single,2,0,Moderate,5 - 10,0.006
818,1,2,2,2,married,0,1,Few,< 5,0.0076
819,1,3,3,1,married,0,1,Few,> 10,0.0089
820,1,3,0,1,married,2,1,,5 - 10,0.0056333333333333
821,1,2,5,0,,2,0,Few,< 5,0.0086666666666666
822,0,2,0,1,married,1,1,,5 - 10,0.0070999999999999
823,1,0,2,1,married,0,0,Moderate,< 5,0.0041
824,1,1,4,0,married,2,1,Moderate,5 - 10,0.008
825,0,2,4,0,divorced,1,0,Few,,0.0076
826,1,4,0,1,single,1,2,Few,< 5,0.0072
828,0,4,5,1,single,1,1,,5 - 10,0.0055666666666666
829,1,4,0,1,married,2,1,Moderate,< 5,0.0070333333333333
830,1,1,2,1,married,0,1,Moderate,5 - 10,0.0079
831,1,2,6,1,married,2,1,Few,< 5,0.0046
832,0,2,3,0,widowed,2,0,Few,< 5,0.0092333333333333
833,0,1,5,1,married,0,1,Few,< 5,0.006
834,0,5,4,1,married,2,0,Few,< 5,0.007
835,1,2,6,1,married,2,1,Few,5 - 10,0.0069666666666666
836,1,3,4,0,married,2,1,Few,> 10,0.0088666666666666
837,0,1,5,0,married,2,1,Moderate,< 5,0.0091333333333333
838,1,2,0,0,married,2,0,Few,> 10,0.0056
839,0,4,2,1,married,1,0,Few,> 10,0.0072333333333333
840,1,2,0,2,single,2,1,Moderate,< 5,0.0069
841,1,2,2,1,married,0,1,Moderate,5 - 10,0.0069
842,1,3,2,0,divorced,1,1,Few,,0.0070999999999999
843,1,2,2,0,married,1,0,Few,5 - 10,0.0055
844,1,3,3,1,married,2,1,Moderate,5 - 10,0.0079666666666666
845,0,0,0,2,married,1,1,Moderate,5 - 10,0.0087999999999999
846,0,3,2,1,single,2,0,,5 - 10,0.0068666666666666
847,1,4,4,1,married,0,1,Few,< 5,0.006
848,1,2,2,0,single,0,1,Few,> 10,0.0072333333333333
849,0,3,2,1,,1,0,Few,> 10,0.0052
850,0,2,3,0,divorced,0,0,Few,> 10,0.0075333333333333
851,1,3,4,1,married,2,1,Moderate,> 10,0.0065333333333333
852,1,5,3,0,divorced,0,1,,5 - 10,0.0055666666666666
853,0,2,3,0,single,1,0,Few,5 - 10,0.0075666666666666
854,1,3,2,2,married,1,1,Moderate,5 - 10,0.0071333333333333
856,1,3,6,1,married,2,1,Moderate,5 - 10,0.0070333333333333
857,0,3,4,1,married,2,0,Few,< 5,0.0075
858,1,2,1,1,married,1,1,Few,5 - 10,0.0078
859,1,4,4,0,married,2,1,,< 5,0.0093
860,0,0,4,1,single,0,0,,< 5,0.0055333333333333
861,0,4,3,1,married,3,1,Few,< 5,0.0087
862,1,2,4,1,married,1,0,Moderate,< 5,0.0049666666666666
864,0,1,6,1,married,1,1,Few,< 5,0.0057
865,1,3,2,1,,2,0,Moderate,< 5,0.0045
866,1,2,0,1,single,1,0,Few,5 - 10,0.0086333333333333
867,0,2,2,0,divorced,2,1,,5 - 10,0.009
868,1,1,3,0,married,2,0,Few,5 - 10,0.0071333333333333
869,1,1,4,1,single,2,1,,5 - 10,0.0063
871,0,2,4,0,married,1,1,Few,< 5,0.0081666666666666
872,0,4,3,1,married,1,1,Moderate,5 - 10,0.0096
873,0,3,1,0,married,1,0,Few,5 - 10,0.0074333333333333
875,0,3,4,1,married,1,1,Moderate,< 5,0.008
876,0,2,0,1,married,1,1,Few,5 - 10,0.0043
877,1,2,5,1,divorced,0,1,Moderate,< 5,0.0027666666666666
878,1,3,5,1,married,2,1,Moderate,5 - 10,0.0059
879,1,3,1,1,single,2,1,Few,< 5,0.0092666666666666
880,1,1,2,1,single,1,1,,5 - 10,0.0075
881,0,3,2,1,divorced,2,1,,5 - 10,0.0056333333333333
882,1,2,5,2,married,0,1,Moderate,> 10,0.0036666666666666
883,0,2,5,1,married,2,1,Few,5 - 10,0.0043666666666666
884,1,2,1,1,married,2,2,Moderate,< 5,0.0076666666666666
885,0,2,2,1,divorced,0,0,Moderate,5 - 10,0.0066333333333333
886,1,0,1,1,married,1,0,Moderate,5 - 10,0.0073999999999999
887,1,0,0,0,divorced,2,1,,< 5,0.0064333333333333
888,1,4,2,0,married,2,1,Moderate,5 - 10,0.0054
889,1,0,6,1,married,1,1,Few,,0.0076
890,1,4,4,2,divorced,2,1,Few,< 5,0.0082666666666666
891,1,1,1,1,single,0,0,Moderate,5 - 10,0.0053333333333333
892,0,3,0,1,widowed,1,0,Moderate,,0.0066333333333333
893,0,3,0,1,married,2,1,Few,5 - 10,0.0066333333333333
894,0,3,2,1,single,2,1,Few,< 5,0.0069
895,0,0,4,1,single,2,0,Few,> 10,0.0055666666666666
896,0,3,4,0,married,1,1,Moderate,5 - 10,0.0072333333333333
897,0,2,3,1,single,1,1,Few,5 - 10,0.0067333333333333
898,1,5,5,1,married,1,0,Few,5 - 10,0.0029666666666666
899,1,4,1,1,single,2,1,Moderate,5 - 10,0.0084666666666666
900,1,1,2,1,married,0,1,,5 - 10,0.0059
901,0,1,5,0,single,1,1,Few,5 - 10,0.0061333333333333
902,1,2,5,1,widowed,2,1,Moderate,> 10,0.0066
903,0,0,3,1,,0,1,,> 10,0.0079
904,0,2,2,1,widowed,0,0,,< 5,0.0048
905,0,0,0,1,single,3,1,,> 10,0.0062666666666666
906,0,4,0,0,married,0,0,Few,5 - 10,0.0096333333333333
907,0,3,4,1,single,1,0,Few,< 5,0.0093
908,1,3,3,0,,2,0,Few,5 - 10,0.0072333333333333
909,1,3,3,1,married,0,1,Few,5 - 10,0.0073666666666666
910,0,1,5,0,married,0,0,Few,5 - 10,0.0082333333333333
911,0,2,2,1,married,1,0,Moderate,< 5,0.0069333333333333
912,0,4,1,1,married,2,1,Moderate,5 - 10,0.0068666666666666
913,1,4,2,1,divorced,0,1,Moderate,> 10,0.0089666666666666
914,0,0,4,0,married,1,0,Few,< 5,0.0078333333333333
915,1,2,4,1,single,1,1,Moderate,< 5,0.0074666666666666
916,0,3,1,1,married,1,0,Moderate,5 - 10,0.0075333333333333
917,1,2,4,1,married,1,1,Few,< 5,0.0055
918,1,0,2,0,divorced,1,1,,< 5,0.0063333333333333
920,1,3,6,0,married,2,1,Few,5 - 10,0.0066333333333333
921,0,3,3,1,single,0,0,Moderate,5 - 10,0.0065666666666666
922,0,2,5,0,divorced,2,1,Few,5 - 10,0.0071333333333333
923,0,3,3,0,single,2,1,Few,5 - 10,0.0098
924,0,4,1,1,divorced,1,0,Moderate,5 - 10,0.0095666666666666
925,0,0,6,0,single,1,0,Moderate,< 5,0.0082333333333333
926,1,2,5,1,divorced,2,0,Many,> 10,0.0067
927,1,2,1,1,married,0,1,Moderate,5 - 10,0.0079666666666666
928,0,2,5,1,married,0,0,Few,5 - 10,0.0060333333333333
929,1,5,6,2,divorced,2,1,Moderate,5 - 10,0.0040333333333333
930,1,2,0,1,married,0,0,Few,5 - 10,0.0087999999999999
931,1,2,4,1,married,2,0,Moderate,5 - 10,0.0075666666666666
932,0,3,5,1,divorced,2,0,Many,< 5,0.0076333333333333
933,0,0,1,1,married,1,0,Moderate,5 - 10,0.0054666666666666
934,0,1,0,1,single,1,0,Moderate,5 - 10,0.0079
935,1,2,5,0,married,1,1,Moderate,< 5,0.0077333333333333
936,1,1,2,1,married,1,1,Moderate,5 - 10,0.0045
937,1,0,5,1,married,1,2,,5 - 10,0.0064666666666666
938,0,3,2,1,married,1,1,Moderate,< 5,0.0077666666666666
939,1,2,1,1,married,2,1,Moderate,< 5,0.0040333333333333
940,0,5,4,1,married,2,0,Moderate,> 10,0.0082333333333333
941,1,3,1,1,single,1,1,Few,5 - 10,0.0046333333333333
942,0,3,5,1,married,2,1,Few,< 5,0.0067333333333333
943,1,4,1,1,married,0,1,Few,< 5,0.0056666666666666
944,1,4,2,0,married,1,0,Moderate,> 10,0.0064666666666666
945,0,4,0,1,single,0,1,Moderate,5 - 10,0.0066
946,1,4,5,1,,2,1,,5 - 10,0.0063333333333333
947,1,4,4,0,divorced,1,0,Few,5 - 10,0.008
948,0,2,6,0,single,1,1,Few,5 - 10,0.0083666666666666
949,0,4,4,1,married,2,1,Few,5 - 10,0.0067
950,0,0,1,2,single,1,1,,5 - 10,0.0046333333333333
951,1,5,4,1,married,2,1,Moderate,> 10,0.0039666666666666
952,1,2,4,1,married,1,0,Few,5 - 10,0.0062333333333333
953,1,3,4,1,married,2,0,Moderate,5 - 10,0.0087999999999999
954,1,2,0,2,married,0,1,Few,5 - 10,0.0078666666666666
955,1,2,5,0,single,2,1,Moderate,5 - 10,0.0071333333333333
956,1,0,4,0,married,2,1,Few,5 - 10,0.0082333333333333
957,1,2,4,0,married,1,1,Moderate,5 - 10,0.0049
958,0,1,4,1,single,1,1,Few,5 - 10,0.0064666666666666
959,1,3,5,0,divorced,0,1,Moderate,,0.0087999999999999
960,0,4,1,1,married,2,1,,< 5,0.0092
961,0,2,5,0,divorced,2,1,Moderate,> 10,0.0078666666666666
962,0,2,2,1,married,2,1,Few,5 - 10,0.0088333333333333
963,1,3,4,1,married,2,1,Many,5 - 10,0.0068666666666666
964,0,2,2,2,single,2,0,Few,5 - 10,0.007
965,1,5,4,1,,2,1,Few,< 5,0.0047333333333333
966,0,5,2,0,single,1,1,,< 5,0.0066333333333333
967,0,3,6,0,married,1,1,Few,> 10,0.0093
968,0,1,4,1,married,2,1,Few,5 - 10,0.0092
969,0,1,4,1,married,3,1,Moderate,5 - 10,0.0068333333333333
970,1,1,4,1,married,1,1,Few,< 5,0.006
971,1,4,0,0,single,2,1,Few,5 - 10,0.0071333333333333
972,1,2,0,1,married,2,0,Few,5 - 10,0.008
973,1,3,5,2,married,2,1,,5 - 10,0.0066
975,1,3,0,1,married,2,1,Few,5 - 10,0.0036999999999999
976,1,1,4,1,single,0,1,,,0.0012
977,1,3,1,1,married,1,1,Moderate,5 - 10,0.0091
978,0,2,0,1,married,1,1,Few,5 - 10,0.0086
979,0,4,4,1,married,2,0,Moderate,> 10,0.0065666666666666
980,0,2,0,0,single,0,1,Moderate,5 - 10,0.0080666666666666
981,1,2,2,1,married,2,1,Moderate,5 - 10,0.0068
982,0,1,0,0,single,2,0,Moderate,> 10,0.0084333333333333
983,1,2,5,1,married,2,1,Moderate,< 5,0.0055333333333333
984,0,2,2,1,single,0,0,Few,< 5,0.0035333333333333
985,1,0,6,1,divorced,0,1,,5 - 10,0.0054666666666666
986,1,2,2,1,single,0,0,Few,< 5,0.0068333333333333
987,0,4,5,1,divorced,2,1,Few,< 5,0.0089666666666666
988,0,1,2,1,married,2,1,Few,> 10,0.0062333333333333
989,1,2,1,1,single,2,1,Many,5 - 10,0.0057666666666666
990,0,2,1,0,married,2,1,Moderate,5 - 10,0.0075333333333333
991,0,1,0,1,single,1,1,Few,5 - 10,0.0087999999999999
992,1,2,2,1,married,2,1,Many,5 - 10,0.0064
993,1,3,0,1,married,0,0,Few,< 5,0.0055666666666666
994,1,1,4,1,married,2,1,Few,5 - 10,0.0048
995,0,4,0,0,married,1,0,Moderate,> 10,0.0064666666666666
996,0,2,1,0,married,0,1,Few,5 - 10,0.0043
997,0,2,4,1,single,3,1,Moderate,5 - 10,0.0061666666666666
998,1,2,2,1,married,1,0,Few,< 5,0.0068333333333333
999,0,4,3,1,divorced,2,1,Moderate,,0.0061666666666666
0,0,0,6,1,married,2,1,Few,< 5,0.0060666666666666
1,0,4,0,1,married,1,1,Moderate,< 5,0.0063666666666666
2,1,1,0,1,,1,1,Moderate,> 10,0.0081333333333333
3,1,3,6,1,single,2,0,Few,5 - 10,0.0062
4,1,2,5,1,married,1,1,Few,< 5,0.0036333333333333
5,1,4,5,1,married,1,0,Moderate,5 - 10,0.0068333333333333
6,0,3,0,1,married,2,1,,< 5,0.0069
7,1,4,2,0,divorced,2,0,Few,< 5,0.0059666666666666
8,1,0,1,1,married,2,2,Many,,0.0077333333333333
10,0,2,1,1,single,0,1,Many,5 - 10,0.0084333333333333
11,0,3,1,1,married,2,1,Moderate,5 - 10,0.0066666666666666
12,1,2,5,1,married,1,0,Many,< 5,0.0044333333333333
13,0,0,0,1,married,1,1,Few,> 10,0.0093333333333333
14,0,0,5,0,married,2,1,Moderate,5 - 10,0.0068
15,0,1,2,0,married,2,1,Moderate,< 5,0.0076
16,1,1,4,0,single,2,0,Moderate,< 5,0.0093
17,0,3,2,0,married,1,0,Moderate,< 5,0.0087999999999999
18,0,2,4,1,single,1,1,Moderate,5 - 10,0.0095
19,0,1,0,1,divorced,2,1,Few,5 - 10,0.0064666666666666
20,0,3,4,1,married,1,1,,< 5,0.0049
21,0,1,6,1,married,2,1,Few,5 - 10,0.0055666666666666
22,0,1,4,0,divorced,1,1,Few,5 - 10,0.0078333333333333
23,1,0,0,0,married,2,1,Few,5 - 10,0.0064666666666666
24,1,3,5,1,married,2,1,,> 10,0.0038666666666666
25,1,3,6,0,divorced,1,1,Few,> 10,0.0060666666666666
26,0,3,2,1,divorced,1,1,Few,5 - 10,0.0061666666666666
27,0,4,4,1,married,2,1,Moderate,,0.0096666666666666
28,0,4,0,1,divorced,1,1,,> 10,0.0072
29,1,2,0,1,married,2,1,Moderate,< 5,0.0067
30,1,4,2,1,divorced,1,2,Few,5 - 10,0.0084333333333333
31,1,4,0,1,married,1,1,Few,5 - 10,0.0076666666666666
32,1,2,2,0,divorced,2,1,,5 - 10,0.0064666666666666
33,0,0,4,0,married,2,0,Moderate,> 10,0.0098
34,0,2,0,1,married,2,1,,< 5,0.0070333333333333
35,0,4,4,1,married,2,0,,< 5,0.0064333333333333
37,1,4,1,0,single,0,0,Few,,0.0065666666666666
38,1,2,4,0,married,2,0,Few,> 10,0.0059
39,1,0,4,0,divorced,2,0,Few,< 5,0.0068333333333333
40,1,3,5,1,divorced,1,1,Few,> 10,0.0062666666666666
41,1,4,2,1,married,1,0,Few,> 10,0.0087666666666666
42,1,3,4,1,married,2,1,Moderate,< 5,0.0058333333333333
43,1,4,5,0,divorced,1,1,Moderate,< 5,0.0080333333333333
44,0,4,0,1,married,0,1,Few,> 10,0.0062333333333333
45,0,3,0,1,married,2,0,Few,5 - 10,0.0042
46,1,5,4,2,single,2,0,Moderate,5 - 10,0.0076333333333333
47,0,1,2,1,married,1,1,Moderate,> 10,0.0078666666666666
48,1,3,2,0,married,0,0,Moderate,> 10,0.0067
49,0,3,1,1,married,2,1,Few,5 - 10,0.0055333333333333
50,0,3,1,2,,2,1,Moderate,5 - 10,0.0095
51,1,1,2,0,divorced,2,1,Few,< 5,0.0058333333333333
52,1,2,5,2,married,1,1,Few,> 10,0.0072666666666666
53,0,0,4,1,single,2,1,Moderate,5 - 10,0.0073333333333333
54,0,0,6,1,divorced,1,1,Moderate,< 5,0.007
55,0,1,4,1,married,2,1,,5 - 10,0.0045333333333333
56,0,3,0,1,divorced,1,1,,< 5,0.0075666666666666
57,1,1,3,0,married,2,1,Moderate,< 5,0.0056333333333333
58,0,1,5,1,single,2,0,Few,5 - 10,0.0067333333333333
59,0,3,0,1,married,1,1,,< 5,0.0047
60,1,2,5,0,married,2,1,Moderate,< 5,0.0041333333333333
61,1,5,0,0,divorced,2,1,Few,5 - 10,0.0087
62,0,4,0,2,divorced,1,0,Moderate,< 5,0.0075666666666666
63,0,2,5,0,divorced,0,0,Moderate,,0.0068666666666666
64,0,3,4,1,,1,1,,5 - 10,0.0064666666666666
65,0,2,1,1,divorced,1,1,Few,> 10,0.0089666666666666
66,0,2,4,0,divorced,2,1,,> 10,0.0084
67,1,1,5,1,divorced,2,1,,5 - 10,0.005
68,0,4,2,0,married,1,1,Few,< 5,0.0063666666666666
69,1,1,2,0,married,2,1,,< 5,0.0062
70,1,3,3,0,married,1,1,Few,5 - 10,0.0099666666666666
71,1,3,6,1,married,1,1,Few,5 - 10,0.0077333333333333
72,1,5,3,1,single,1,1,Moderate,> 10,0.0061666666666666
73,1,1,1,0,divorced,0,1,Few,< 5,0.0086666666666666
74,1,3,5,2,married,2,0,Moderate,> 10,0.0032
75,0,4,2,1,divorced,2,1,Moderate,5 - 10,0.0095333333333333
76,0,1,4,1,divorced,2,0,Moderate,5 - 10,0.0078666666666666
77,0,3,4,0,married,0,1,,< 5,0.0075
78,1,0,0,2,single,1,0,Few,< 5,0.0065
79,1,4,5,1,divorced,2,0,Few,< 5,0.0079666666666666
80,0,0,5,1,married,2,0,Moderate,< 5,0.0077
81,0,3,6,1,divorced,2,1,Moderate,> 10,0.0059
82,1,3,1,1,single,0,1,Few,< 5,0.0066333333333333
83,1,3,0,1,married,1,1,Moderate,5 - 10,0.007
84,1,4,1,1,married,2,1,Few,< 5,0.0094666666666666
85,1,1,0,0,single,1,1,Few,5 - 10,0.0061333333333333
86,1,2,5,1,married,2,1,,< 5,0.0057
87,0,0,4,2,,1,0,Few,> 10,0.0077333333333333
88,0,4,2,0,single,2,0,Moderate,> 10,0.0087
89,1,2,4,1,single,2,0,Moderate,< 5,0.0082
90,1,1,1,1,single,1,0,,5 - 10,0.0087
91,1,0,4,1,married,2,0,Few,5 - 10,0.0080666666666666
92,1,3,2,1,married,1,1,Moderate,> 10,0.0068
94,1,3,1,1,married,1,1,Few,< 5,0.0064666666666666
95,0,3,4,0,married,2,1,Few,5 - 10,0.0068666666666666
96,0,1,1,1,divorced,2,1,Moderate,5 - 10,0.0086333333333333
97,1,1,4,1,single,2,1,Moderate,5 - 10,0.0072999999999999
98,1,2,2,0,married,2,1,Moderate,< 5,0.0074333333333333
99,1,2,4,2,married,2,1,,> 10,0.0059666666666666
100,1,1,0,0,single,2,0,Few,5 - 10,0.0065333333333333
101,0,1,0,0,divorced,0,1,Few,< 5,0.0073666666666666
102,1,2,5,1,married,0,1,Moderate,5 - 10,0.0039
103,0,2,5,1,married,2,0,Moderate,5 - 10,0.0047666666666666
104,0,2,4,1,married,2,1,Few,5 - 10,0.0062333333333333
105,1,1,5,1,married,2,1,,< 5,0.0078666666666666
106,1,3,4,0,married,2,0,Many,5 - 10,0.0082666666666666
107,0,2,5,1,married,0,1,Few,< 5,0.0051333333333333
108,0,3,0,2,single,2,1,Few,< 5,0.0058333333333333
109,1,0,5,1,single,2,0,Moderate,5 - 10,0.0063333333333333
110,0,2,5,0,married,0,1,Moderate,> 10,0.0064333333333333
112,0,1,2,1,single,2,2,Few,< 5,0.0082666666666666
113,0,5,1,1,,0,1,Few,5 - 10,0.0087
114,0,2,4,0,single,2,1,Few,5 - 10,0.0091666666666666
115,0,2,4,2,married,1,0,Few,5 - 10,0.0075666666666666
116,1,2,2,1,single,2,1,Moderate,5 - 10,0.0062333333333333
117,0,2,4,1,divorced,0,0,Moderate,5 - 10,0.0067333333333333
118,1,5,0,1,single,1,2,,< 5,0.0082333333333333
119,0,5,5,0,,2,1,Moderate,,0.0077333333333333
120,1,1,4,1,married,2,1,Few,> 10,0.0076
121,1,0,1,1,single,1,1,Few,< 5,0.0068
122,1,3,2,1,married,1,1,Moderate,5 - 10,0.0063
123,1,2,4,0,married,2,1,Moderate,5 - 10,0.0058666666666666
124,1,1,5,1,married,2,0,Few,5 - 10,0.0077666666666666
125,1,2,4,1,widowed,1,1,,5 - 10,0.0036333333333333
126,0,5,3,0,single,1,0,Few,5 - 10,0.0056333333333333
127,0,1,5,1,married,2,1,Moderate,< 5,0.0046666666666666
128,1,1,4,1,married,1,1,Few,< 5,0.0064666666666666
129,0,2,5,1,married,2,1,Moderate,5 - 10,0.0049666666666666
130,0,1,2,1,single,0,0,Few,5 - 10,0.0052333333333333
131,0,2,4,0,married,2,1,Few,5 - 10,0.0085666666666666
132,0,4,4,1,married,1,1,Moderate,5 - 10,0.0061666666666666
133,1,2,5,0,single,2,0,Moderate,5 - 10,0.0082666666666666
134,0,3,3,0,married,2,1,Moderate,> 10,0.0097
135,1,3,2,1,married,2,0,Many,5 - 10,0.0054666666666666
136,0,2,5,1,married,1,1,,< 5,0.0077333333333333
137,1,2,4,0,married,2,1,,> 10,0.008
138,1,4,5,1,married,1,1,,5 - 10,0.0053666666666666
