Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,WklyStudyHours,MathScore,ReadingScore,WritingScore
697,1,2,2,standard,2,divorced,2,1,,5 - 10,0.061,0.057,0.055
698,1,2,2,free/reduced,0,married,1,1,Few,,0.071,0.07,0.071
699,1,4,2,standard,1,married,1,0,Moderate,> 10,0.084,0.083,0.082
700,0,5,4,standard,1,married,1,1,Moderate,5 - 10,0.077,0.077,0.087
701,1,3,2,free/reduced,0,single,0,1,Moderate,> 10,0.078,0.086,0.088
702,0,4,2,free/reduced,0,divorced,2,1,Few,< 5,0.064,0.075,0.074
703,0,2,4,standard,0,divorced,2,1,Few,> 10,0.07,0.08,0.081
704,1,2,2,free/reduced,1,married,1,1,,< 5,0.028,0.036,0.032
705,0,4,4,standard,1,single,1,1,Few,< 5,0.065,0.069,0.07
706,1,2,2,standard,1,,1,1,Few,5 - 10,0.051,0.046,0.044
707,0,1,0,free/reduced,1,single,1,1,,> 10,0.064,0.079,0.076
708,0,2,5,free/reduced,1,married,2,1,Few,< 5,0.049,0.064,0.058
709,0,4,5,standard,0,married,0,1,,< 5,0.076,0.078,0.077
710,1,3,4,free/reduced,0,divorced,0,0,Moderate,> 10,0.067,0.057,0.062
711,0,3,1,standard,0,married,0,1,Many,5 - 10,0.081,0.088,0.09
712,0,0,1,free/reduced,2,married,2,0,Few,5 - 10,0.042,0.059,0.052
713,1,1,2,standard,2,married,2,0,Few,5 - 10,0.07,0.067,0.059
714,0,3,3,standard,1,single,0,1,Many,< 5,0.079,0.089,0.089
715,1,1,6,standard,1,married,0,1,Moderate,5 - 10,0.052,0.048,0.048
716,0,1,2,free/reduced,1,married,1,1,Few,5 - 10,0.059,0.075,0.067
717,1,2,0,standard,0,married,0,0,Moderate,> 10,0.073,0.071,0.07
718,0,3,4,free/reduced,2,married,2,1,Moderate,< 5,0.031,0.048,0.052
719,0,0,0,standard,0,married,2,0,Few,5 - 10,0.072,0.071,0.079
720,1,3,4,free/reduced,0,married,2,1,Moderate,5 - 10,0.065,0.066,0.065
721,1,2,2,standard,1,married,1,1,Few,> 10,0.079,0.075,0.079
722,0,3,4,standard,0,single,2,0,Few,> 10,0.085,0.097,0.1
723,0,4,4,free/reduced,1,divorced,2,1,,> 10,0.073,0.075,0.069
724,0,2,1,standard,0,married,0,1,Few,> 10,0.064,0.079,0.085
725,0,1,4,standard,1,married,1,1,Few,< 5,0.062,0.075,0.072
726,1,3,2,standard,1,single,1,0,Moderate,< 5,0.067,0.053,0.053
727,0,0,4,standard,0,married,2,1,,5 - 10,0.045,0.051,0.061
728,0,3,0,standard,0,single,1,1,Few,5 - 10,0.079,0.09,0.093
729,0,2,3,standard,1,married,2,1,Few,> 10,0.068,0.076,0.079
730,0,3,2,free/reduced,1,,2,1,Few,5 - 10,0.046,0.067,0.059
731,1,0,3,standard,2,married,2,1,Few,5 - 10,0.088,0.08,0.079
732,0,2,6,standard,1,divorced,2,0,Few,< 5,0.074,0.077,0.082
733,0,3,3,standard,0,single,1,1,Few,5 - 10,0.081,0.084,0.1
734,0,4,6,standard,0,married,1,0,Few,5 - 10,0.086,0.092,0.088
735,0,2,0,standard,1,married,1,1,Few,5 - 10,0.051,0.056,0.056
736,0,4,4,standard,1,married,1,1,Few,5 - 10,0.075,0.077,0.073
737,1,3,0,standard,1,divorced,2,0,Few,5 - 10,0.097,0.085,0.086
738,1,2,5,standard,1,married,1,1,Few,5 - 10,0.045,0.044,0.043
739,1,2,0,standard,1,married,2,1,Few,5 - 10,0.063,0.061,0.06
740,1,5,4,standard,1,,1,0,,5 - 10,0.092,0.083,0.079
741,0,3,3,standard,1,married,1,1,Few,> 10,0.062,0.068,0.072
742,1,2,6,free/reduced,1,single,2,0,,> 10,0.069,0.08,0.074
744,0,2,0,standard,1,widowed,0,0,Few,< 5,0.076,0.077,0.079
745,1,0,1,free/reduced,1,married,0,0,Moderate,5 - 10,0.072,0.081,0.079
746,1,2,4,free/reduced,0,married,1,0,,5 - 10,0.08,0.081,0.083
747,0,4,4,free/reduced,1,married,2,1,Few,> 10,0.066,0.071,0.07
748,1,1,5,standard,0,single,1,0,Few,< 5,0.063,0.063,0.062
749,1,2,4,free/reduced,1,married,1,1,Few,5 - 10,0.061,0.056,0.051
750,0,1,4,free/reduced,1,married,2,1,Moderate,5 - 10,0.066,0.078,0.074
751,0,2,1,standard,0,married,1,1,,> 10,0.084,0.093,0.097
752,0,1,2,standard,1,single,3,1,Moderate,> 10,0.044,0.049,0.044
753,0,0,4,standard,1,married,0,1,Few,5 - 10,0.062,0.071,0.069
754,0,5,4,standard,0,single,1,1,Moderate,5 - 10,0.091,0.1,0.1
755,0,2,5,free/reduced,1,divorced,1,0,Few,5 - 10,0.056,0.076,0.066
756,1,0,6,standard,0,married,0,1,,> 10,0.066,0.062,0.057
757,0,1,5,standard,1,single,2,0,Moderate,5 - 10,0.05,0.054,0.047
758,1,1,2,standard,1,married,2,1,Many,< 5,0.078,0.072,0.067
759,0,2,3,standard,0,married,0,1,Moderate,< 5,0.077,0.085,0.095
760,0,1,4,free/reduced,0,single,2,1,Few,5 - 10,0.052,0.059,0.062
761,0,3,0,standard,1,single,0,1,,< 5,0.075,0.077,0.083
762,1,4,2,standard,0,married,0,0,Few,5 - 10,0.088,0.077,0.075
763,1,2,3,free/reduced,0,married,2,1,Few,5 - 10,0.044,0.053,0.054
764,0,2,2,free/reduced,0,married,2,1,Few,< 5,0.076,0.078,0.085
765,0,2,5,standard,0,married,1,1,Few,5 - 10,0.03,0.045,0.042
766,0,1,4,free/reduced,0,married,0,1,Few,,0.043,0.065,0.062
767,1,2,2,free/reduced,1,married,1,1,Few,5 - 10,0.045,0.036,0.028
768,0,2,6,standard,1,married,2,1,Few,< 5,0.071,0.09,0.087
769,0,2,4,standard,1,married,2,0,Moderate,5 - 10,0.06,0.067,0.066
770,0,4,2,free/reduced,1,single,1,1,Few,< 5,0.061,0.063,0.066
771,0,1,1,standard,0,,1,1,Moderate,> 10,0.057,0.067,0.074
772,0,2,5,standard,2,married,2,0,Moderate,5 - 10,0.059,0.061,0.057
773,1,1,1,standard,1,married,2,0,Moderate,> 10,0.062,0.047,0.048
774,1,2,0,standard,1,divorced,1,0,Moderate,5 - 10,0.075,0.069,0.064
775,1,1,4,free/reduced,1,married,2,0,,5 - 10,0.064,0.068,0.062
777,0,1,3,free/reduced,0,divorced,2,1,Moderate,> 10,0.081,0.09,0.086
778,0,3,5,standard,1,divorced,2,1,Few,5 - 10,0.039,0.044,0.047
779,0,4,0,standard,1,single,2,1,Few,5 - 10,0.078,0.086,0.087
780,1,4,0,free/reduced,0,divorced,2,1,Moderate,> 10,0.054,0.049,0.054
781,1,3,4,free/reduced,1,married,2,1,,< 5,0.026,0.04,0.031
782,1,1,3,standard,0,married,2,1,Moderate,< 5,0.091,0.091,0.09
783,0,1,4,standard,1,married,2,1,Few,> 10,0.047,0.056,0.059
784,0,3,2,free/reduced,0,single,0,1,Few,5 - 10,0.054,0.063,0.069
785,1,4,0,free/reduced,1,single,2,0,Few,5 - 10,0.082,0.074,0.069
786,1,4,2,standard,1,single,2,1,Moderate,< 5,0.085,0.074,0.072
787,0,4,5,free/reduced,0,married,2,1,,5 - 10,0.062,0.075,0.07
788,0,0,5,free/reduced,1,,1,2,Few,> 10,0.042,0.053,0.048
789,1,5,2,standard,1,single,1,2,Few,< 5,0.079,0.082,0.076
790,1,2,4,standard,1,married,1,1,Moderate,5 - 10,0.082,0.079,0.074
791,0,3,4,free/reduced,1,divorced,2,1,,< 5,0.049,0.066,0.062
792,1,2,5,standard,0,single,1,1,Few,> 10,0.094,0.094,0.093
793,1,0,0,standard,0,married,2,0,Moderate,< 5,0.062,0.064,0.062
794,1,1,5,standard,1,single,1,1,,5 - 10,0.057,0.052,0.045
795,0,2,2,standard,0,married,2,1,Few,5 - 10,0.072,0.081,0.078
796,1,3,0,standard,0,married,2,1,Few,< 5,0.064,0.07,0.066
797,0,1,2,standard,1,divorced,1,1,Moderate,5 - 10,0.047,0.06,0.055
798,1,1,1,free/reduced,1,single,1,1,Moderate,5 - 10,0.049,0.047,0.056
799,0,5,4,free/reduced,1,single,1,0,Few,5 - 10,0.052,0.07,0.067
800,1,4,4,standard,1,single,1,0,Few,< 5,0.078,0.066,0.069
801,1,2,5,standard,1,married,0,1,,5 - 10,0.054,0.049,0.047
803,0,2,1,standard,2,married,1,1,Few,5 - 10,0.072,0.071,0.071
804,1,1,1,standard,0,married,2,1,Few,< 5,0.088,0.085,0.086
805,1,0,1,standard,1,single,0,0,Few,> 10,0.06,0.065,0.061
806,0,2,4,standard,1,married,2,0,Moderate,< 5,0.052,0.055,0.057
807,1,5,5,free/reduced,0,single,2,0,,,0.073,0.07,0.063
808,0,5,5,free/reduced,1,single,1,1,Few,5 - 10,0.033,0.032,0.034
809,0,3,6,standard,2,married,0,1,Few,< 5,0.054,0.053,0.055
810,1,3,5,standard,1,married,1,1,Moderate,5 - 10,0.09,0.09,0.087
811,1,4,0,free/reduced,1,divorced,2,1,Moderate,> 10,0.032,0.035,0.03
813,1,1,0,standard,1,divorced,2,1,Moderate,5 - 10,0.066,0.068,0.068
814,1,1,2,standard,0,married,2,0,Few,5 - 10,0.065,0.068,0.067
815,0,1,2,free/reduced,1,married,1,0,Few,< 5,0.061,0.064,0.072
816,0,4,5,free/reduced,0,married,2,1,Moderate,< 5,0.063,0.07,0.077
817,0,1,5,standard,2,single,0,1,Few,< 5,0.053,0.074,0.073
818,0,1,4,free/reduced,1,single,1,1,Moderate,5 - 10,0.046,0.053,0.053
819,1,2,1,free/reduced,1,married,1,1,Few,5 - 10,0.049,0.046,0.048
820,1,4,5,free/reduced,1,married,2,1,Few,< 5,0.06,0.049,0.045
821,1,2,4,standard,0,single,2,1,,< 5,0.061,0.046,0.05
822,0,1,0,standard,0,married,1,0,Few,5 - 10,0.051,0.058,0.06
823,1,3,0,standard,1,single,0,1,,< 5,0.047,0.051,0.05
824,1,3,1,standard,1,single,2,1,,5 - 10,0.088,0.071,0.076
825,0,0,0,standard,0,single,0,0,Moderate,< 5,0.065,0.076,0.074
827,1,2,1,standard,0,divorced,2,1,Few,< 5,0.078,0.07,0.074
829,1,2,0,free/reduced,1,married,1,1,Few,< 5,0.06,0.06,0.061
830,1,2,3,standard,1,married,1,0,Few,< 5,0.076,0.078,0.068
831,1,5,5,standard,0,married,1,1,,< 5,0.084,0.085,0.079
832,1,3,5,standard,1,married,1,0,Few,5 - 10,0.065,0.064,0.063
833,1,2,1,standard,1,married,2,1,Moderate,< 5,0.087,0.074,0.076
834,0,3,0,standard,1,married,2,1,Moderate,> 10,0.088,0.093,0.092
835,0,3,4,free/reduced,0,married,2,1,,5 - 10,0.066,0.071,0.077
836,1,3,1,free/reduced,1,married,2,0,Moderate,< 5,0.07,0.065,0.066
837,1,1,3,standard,2,divorced,1,2,Few,< 5,0.068,0.073,0.071
838,0,1,5,standard,0,married,2,1,Few,5 - 10,0.033,0.044,0.046
839,0,2,2,standard,0,single,0,1,,5 - 10,0.046,0.065,0.059
840,1,4,2,free/reduced,0,single,0,1,Few,5 - 10,0.09,0.081,0.082
841,0,3,4,standard,1,married,2,1,,5 - 10,0.065,0.064,0.069
842,0,0,1,standard,1,single,1,1,Few,< 5,0.066,0.068,0.078
843,1,4,5,standard,0,single,1,1,Moderate,< 5,0.056,0.045,0.047
844,0,0,4,free/reduced,1,divorced,0,0,Few,< 5,0.029,0.046,0.042
845,0,3,4,free/reduced,1,married,0,1,Few,< 5,0.059,0.067,0.065
846,0,5,4,free/reduced,1,divorced,2,1,Few,< 5,0.051,0.061,0.054
847,1,5,5,standard,1,married,1,1,,> 10,0.073,0.055,0.06
848,0,3,4,standard,0,married,1,1,Few,< 5,0.093,0.099,0.1
849,1,3,4,free/reduced,1,divorced,1,1,Few,5 - 10,0.066,0.057,0.057
850,0,2,4,free/reduced,1,divorced,1,0,Moderate,< 5,0.07,0.082,0.083
851,0,3,4,standard,1,single,1,1,Few,< 5,0.072,0.08,0.082
852,1,1,4,free/reduced,2,single,1,1,Moderate,5 - 10,0.053,0.054,0.056
853,1,1,3,standard,1,married,2,0,Few,5 - 10,0.078,0.08,0.07
854,0,2,5,standard,1,married,3,1,,5 - 10,0.054,0.069,0.065
855,1,0,5,standard,1,married,1,1,Few,5 - 10,0.063,0.059,0.047
856,1,1,4,standard,1,divorced,2,0,Moderate,5 - 10,0.079,0.083,0.075
857,1,5,2,free/reduced,1,divorced,2,0,Few,5 - 10,0.057,0.05,0.049
858,0,2,6,standard,2,married,2,0,Moderate,< 5,0.065,0.068,0.072
859,1,2,5,standard,1,widowed,1,1,Few,5 - 10,0.078,0.081,0.075
860,0,1,5,free/reduced,2,married,1,0,Few,5 - 10,0.051,0.052,0.051
861,0,1,0,standard,1,single,2,1,Few,< 5,0.087,0.086,0.089
862,0,4,4,free/reduced,0,single,2,0,Few,5 - 10,0.053,0.061,0.062
863,1,1,5,standard,0,single,2,1,Moderate,< 5,0.061,0.055,0.061
864,1,2,3,standard,1,married,0,1,Moderate,5 - 10,0.087,0.082,0.078
865,1,3,2,standard,1,,1,1,Few,5 - 10,0.098,0.092,0.091
866,0,2,2,free/reduced,1,married,2,1,Few,5 - 10,0.053,0.067,0.068
867,1,2,4,standard,1,married,1,1,Few,< 5,0.066,0.064,0.053
868,1,4,4,standard,1,divorced,0,1,,> 10,0.069,0.064,0.055
869,1,5,4,free/reduced,0,married,0,0,Few,5 - 10,0.078,0.077,0.074
870,1,2,4,standard,1,divorced,0,1,Moderate,> 10,0.056,0.055,0.05
871,0,2,4,standard,0,married,1,1,,5 - 10,0.1,0.098,0.1
873,0,2,2,standard,1,married,1,1,Moderate,5 - 10,0.073,0.074,0.069
874,1,2,5,standard,0,married,1,0,Few,> 10,0.084,0.082,0.08
875,1,4,4,free/reduced,1,married,2,1,Few,,0.048,0.052,0.048
876,1,4,0,standard,1,married,1,1,Moderate,> 10,0.077,0.061,0.057
877,1,5,5,standard,2,married,2,1,,5 - 10,0.056,0.047,0.04
878,0,4,6,standard,2,divorced,2,2,Few,5 - 10,0.066,0.066,0.06
879,0,5,4,free/reduced,0,single,2,1,Moderate,5 - 10,0.046,0.068,0.067
880,0,5,2,free/reduced,1,divorced,2,1,,< 5,0.036,0.057,0.052
881,1,1,5,standard,1,married,2,0,Few,< 5,0.075,0.063,0.058
882,1,4,2,standard,0,married,1,0,Few,5 - 10,0.096,0.087,0.086
883,0,2,4,free/reduced,1,,2,1,,> 10,0.035,0.049,0.046
884,0,3,0,standard,1,single,2,1,Few,5 - 10,0.062,0.075,0.074
886,1,2,0,free/reduced,1,single,1,1,Few,5 - 10,0.045,0.047,0.044
887,0,3,4,free/reduced,1,single,1,1,Few,< 5,0.061,0.073,0.075
888,1,2,2,standard,1,married,1,1,Few,5 - 10,0.082,0.072,0.077
889,0,3,3,standard,0,married,2,0,Moderate,5 - 10,0.087,0.1,0.1
890,1,1,5,standard,1,divorced,2,2,Moderate,> 10,0.064,0.055,0.061
891,0,3,2,free/reduced,1,divorced,1,1,,< 5,0.043,0.048,0.049
892,0,3,3,standard,1,divorced,2,1,Few,5 - 10,0.088,0.097,0.1
893,0,2,5,standard,1,married,1,0,Moderate,< 5,0.049,0.056,0.052
894,0,2,0,free/reduced,0,single,2,1,Moderate,5 - 10,0.067,0.078,0.084
896,0,2,2,standard,1,divorced,1,1,Moderate,5 - 10,0.061,0.073,0.069
897,1,3,2,standard,0,single,2,1,Few,5 - 10,0.066,0.064,0.068
898,0,5,4,free/reduced,1,,1,1,Few,5 - 10,0.053,0.055,0.055
899,1,5,2,standard,1,single,2,2,Few,5 - 10,0.071,0.065,0.061
900,1,2,5,standard,1,married,1,1,Few,5 - 10,0.088,0.088,0.079
901,0,3,0,free/reduced,1,single,2,1,Moderate,5 - 10,0.029,0.042,0.04
902,0,3,5,standard,1,married,1,1,Few,5 - 10,0.077,0.08,0.075
903,0,1,1,free/reduced,1,divorced,1,1,,5 - 10,0.055,0.076,0.067
904,0,3,0,standard,1,divorced,2,1,Moderate,5 - 10,0.078,0.08,0.077
905,1,1,5,standard,0,married,2,1,Moderate,< 5,0.055,0.059,0.053
906,1,2,4,standard,0,,1,1,Few,5 - 10,0.053,0.057,0.058
907,1,4,6,standard,1,married,1,1,,> 10,0.094,0.073,0.072
908,1,3,5,standard,2,single,2,1,Few,< 5,0.087,0.077,0.074
910,0,2,3,free/reduced,0,married,2,1,Few,< 5,0.039,0.05,0.053
911,1,3,4,standard,1,married,2,1,Few,5 - 10,0.098,0.084,0.085
912,0,4,5,free/reduced,1,single,2,1,Moderate,5 - 10,0.055,0.059,0.056
913,0,2,5,free/reduced,1,married,1,1,,5 - 10,0.053,0.073,0.067
914,0,2,0,standard,0,divorced,2,0,Few,< 5,0.073,0.073,0.074
915,0,2,2,standard,1,married,1,0,Few,5 - 10,0.066,0.074,0.073
916,0,4,0,free/reduced,0,married,0,1,Moderate,> 10,0.065,0.074,0.074
917,1,1,5,standard,0,single,2,0,Moderate,5 - 10,0.079,0.075,0.077
918,0,1,4,standard,1,divorced,2,1,Many,5 - 10,0.081,0.088,0.091
919,1,3,4,standard,1,married,1,0,Few,5 - 10,0.087,0.09,0.087
920,0,2,5,standard,0,married,2,1,Moderate,5 - 10,0.049,0.062,0.067
921,1,2,4,standard,1,married,2,1,Moderate,5 - 10,0.075,0.065,0.063
922,0,2,4,standard,1,married,3,0,Moderate,5 - 10,0.062,0.064,0.067
923,0,4,5,standard,1,married,2,0,Few,5 - 10,0.093,0.092,0.089
924,1,1,5,free/reduced,1,married,0,1,Few,5 - 10,0.043,0.045,0.043
925,1,2,2,standard,0,married,2,0,Moderate,< 5,0.069,0.07,0.067
926,0,0,1,standard,0,married,2,1,Few,> 10,0.083,0.081,0.085
927,0,5,2,free/reduced,0,married,1,1,Few,5 - 10,0.072,0.075,0.083
928,0,2,4,free/reduced,1,married,2,1,Moderate,> 10,0.071,0.07,0.07
929,1,2,1,standard,1,married,2,1,Moderate,5 - 10,0.058,0.058,0.058
930,0,3,0,free/reduced,1,single,1,0,Moderate,5 - 10,0.038,0.055,0.05
931,1,2,2,standard,1,,1,1,,< 5,0.057,0.057,0.054
932,1,5,0,standard,1,divorced,1,2,Few,< 5,0.079,0.087,0.081
933,0,2,2,standard,0,married,2,1,Few,5 - 10,0.07,0.079,0.08
934,1,2,4,free/reduced,1,single,1,1,Few,> 10,0.067,0.061,0.058
935,0,3,3,standard,0,married,0,1,Many,< 5,0.061,0.069,0.078
936,0,3,4,free/reduced,1,married,2,1,Few,5 - 10,0.063,0.068,0.063
937,1,2,2,standard,0,married,2,1,Moderate,5 - 10,0.086,0.075,0.071
939,0,1,6,standard,1,divorced,2,1,Moderate,> 10,0.074,0.073,0.074
940,0,2,4,free/reduced,1,married,3,1,Few,5 - 10,0.043,0.05,0.053
941,1,1,5,standard,1,married,2,1,Few,5 - 10,0.052,0.051,0.044
942,1,3,0,standard,1,married,0,0,Few,> 10,0.079,0.074,0.071
943,1,4,0,standard,1,single,2,1,,< 5,0.086,0.07,0.068
944,1,4,0,free/reduced,0,single,2,1,Few,5 - 10,0.067,0.063,0.064
945,1,2,6,standard,0,married,2,1,,> 10,0.091,0.076,0.084
946,1,2,5,standard,1,married,1,1,Moderate,< 5,0.066,0.073,0.063
947,0,1,2,free/reduced,1,single,0,1,Few,> 10,0.039,0.055,0.048
948,1,5,4,standard,1,married,0,0,Few,> 10,0.075,0.077,0.071
949,1,2,2,standard,1,married,1,1,Few,5 - 10,0.075,0.066,0.069
950,1,2,5,standard,1,divorced,0,1,Few,5 - 10,0.066,0.065,0.063
951,1,1,0,free/reduced,1,divorced,2,0,Few,< 5,0.071,0.076,0.076
952,0,2,4,standard,1,married,2,1,Few,5 - 10,0.081,0.091,0.092
953,0,1,5,free/reduced,1,married,0,0,Moderate,5 - 10,0.039,0.055,0.052
954,1,3,4,standard,0,married,2,1,,< 5,0.094,0.09,0.095
955,0,3,0,standard,1,married,2,1,Few,5 - 10,0.062,0.067,0.076
956,0,1,2,standard,0,married,3,1,Moderate,,0.058,0.065,0.065
957,1,0,4,standard,1,divorced,2,1,Few,< 5,0.062,0.061,0.056
958,0,2,6,free/reduced,1,married,0,1,Moderate,< 5,0.058,0.061,0.056
959,1,3,0,standard,1,married,2,1,Moderate,5 - 10,0.091,0.081,0.077
960,0,0,5,free/reduced,1,married,0,1,Moderate,5 - 10,0.051,0.066,0.06
961,0,2,4,standard,1,married,1,2,Few,5 - 10,0.05,0.059,0.061
962,0,2,2,standard,1,married,1,1,,5 - 10,0.049,0.06,0.05
963,1,1,5,standard,0,married,1,1,Few,5 - 10,0.075,0.076,0.076
965,0,5,4,standard,2,married,2,1,Moderate,5 - 10,0.06,0.053,0.059
966,1,2,6,standard,1,widowed,2,0,Moderate,5 - 10,0.068,0.07,0.063
967,0,4,5,standard,1,married,0,1,Moderate,> 10,0.071,0.064,0.066
968,0,0,0,free/reduced,2,married,2,0,Few,< 5,0.057,0.073,0.07
969,1,1,2,free/reduced,1,widowed,2,0,Few,< 5,0.044,0.039,0.04
971,1,3,4,standard,1,married,1,1,Few,5 - 10,0.081,0.064,0.073
972,0,1,1,standard,0,married,0,1,Few,5 - 10,0.075,0.078,0.082
973,1,3,1,free/reduced,0,married,2,1,Moderate,5 - 10,0.091,0.085,0.086
974,0,1,0,standard,0,single,1,0,Few,5 - 10,0.094,0.098,0.099
975,1,3,0,standard,1,divorced,2,1,Moderate,5 - 10,0.069,0.065,0.06
976,1,3,2,standard,0,,2,1,Few,< 5,0.089,0.084,0.086
977,1,3,4,standard,0,married,1,1,Few,5 - 10,0.095,0.088,0.096
978,1,2,5,standard,1,married,2,1,Many,5 - 10,0.051,0.055,0.055
979,1,2,3,standard,0,married,1,1,Few,5 - 10,0.086,0.085,0.096
980,1,0,4,standard,1,married,2,1,Few,< 5,0.072,0.067,0.067
981,0,2,2,standard,1,married,1,2,Few,< 5,0.083,0.089,0.086
982,0,3,1,standard,1,single,1,1,Few,> 10,0.078,0.074,0.084
983,0,5,1,standard,0,married,2,1,,5 - 10,0.086,0.089,0.094
984,1,4,5,standard,1,married,2,1,Moderate,< 5,0.049,0.037,0.034
985,1,2,2,standard,1,single,2,0,Moderate,< 5,0.069,0.065,0.057
986,1,5,1,standard,1,single,2,1,,5 - 10,0.068,0.066,0.058
987,1,3,0,free/reduced,1,divorced,1,1,Moderate,< 5,0.052,0.054,0.058
988,1,4,2,free/reduced,1,single,1,1,Few,5 - 10,0.053,0.047,0.045
989,1,2,1,free/reduced,1,married,2,1,Moderate,5 - 10,0.061,0.061,0.06
990,1,5,2,standard,1,,0,0,Few,5 - 10,0.087,0.082,0.078
991,0,5,4,standard,0,married,1,1,Moderate,,0.098,0.1,0.1
992,1,5,2,free/reduced,1,married,0,0,Few,< 5,0.038,0.047,0.043
993,0,4,4,free/reduced,1,married,2,1,Moderate,5 - 10,0.063,0.066,0.061
994,0,3,5,standard,0,divorced,2,1,Few,> 10,0.046,0.063,0.063
995,0,5,4,free/reduced,1,,1,0,Moderate,> 10,0.049,0.059,0.059
996,0,2,4,standard,1,married,1,1,Few,5 - 10,0.062,0.066,0.061
997,0,4,5,standard,0,married,1,0,Moderate,5 - 10,0.087,0.088,0.089
998,1,3,0,standard,2,,1,1,,5 - 10,0.08,0.082,0.08
999,1,3,0,standard,1,single,2,1,Few,< 5,0.075,0.069,0.064
0,0,4,0,free/reduced,1,single,1,1,,< 5,0.074,0.077,0.068
1,0,3,5,standard,2,married,1,1,Few,5 - 10,0.093,0.1,0.1
2,0,4,0,standard,0,married,2,1,Few,< 5,0.092,0.094,0.098
3,0,3,0,standard,0,married,1,1,,< 5,0.042,0.059,0.066
4,0,2,4,standard,1,single,2,0,Few,5 - 10,0.065,0.084,0.078
5,1,3,5,free/reduced,0,married,1,1,Few,5 - 10,0.085,0.088,0.084
6,1,4,0,free/reduced,1,married,2,1,Moderate,< 5,0.07,0.068,0.059
7,1,2,5,standard,1,married,2,0,Moderate,< 5,0.036,0.033,0.028
8,1,3,4,standard,0,divorced,2,1,Few,< 5,0.072,0.065,0.062
9,1,0,6,standard,1,married,1,1,,5 - 10,0.066,0.056,0.056
10,1,1,4,standard,0,married,0,0,Few,< 5,0.063,0.057,0.053
11,0,0,2,standard,0,married,3,0,Moderate,5 - 10,0.051,0.06,0.061
12,0,1,0,free/reduced,1,single,2,1,Moderate,5 - 10,0.053,0.069,0.071
13,1,2,3,standard,1,married,0,1,Moderate,< 5,0.063,0.062,0.06
14,1,4,1,standard,1,single,2,1,,5 - 10,0.1,0.1,0.092
15,0,2,3,free/reduced,2,married,2,0,Few,< 5,0.044,0.056,0.06
16,0,2,1,free/reduced,2,married,3,1,Few,5 - 10,0.072,0.074,0.081
18,0,3,0,standard,1,divorced,1,1,Few,> 10,0.077,0.076,0.082
19,0,3,4,standard,1,married,2,1,Few,5 - 10,0.073,0.085,0.092
20,0,3,0,standard,1,married,1,1,Few,5 - 10,0.072,0.078,0.082
21,1,2,5,standard,1,married,1,1,Few,5 - 10,0.079,0.07,0.069
22,0,1,0,free/reduced,1,married,1,1,,5 - 10,0.039,0.054,0.053
23,1,2,2,free/reduced,0,married,1,0,Few,5 - 10,0.086,0.08,0.085
24,0,1,4,standard,0,divorced,1,1,Few,5 - 10,0.052,0.062,0.058
25,0,2,4,standard,1,single,1,1,Moderate,< 5,0.054,0.068,0.064
26,1,5,4,standard,1,married,2,1,,5 - 10,0.039,0.054,0.044
27,1,2,3,standard,1,married,2,1,Moderate,< 5,0.058,0.056,0.056
28,0,2,5,standard,1,single,0,0,Few,5 - 10,0.069,0.071,0.075
29,0,3,1,standard,1,married,2,0,,< 5,0.074,0.084,0.082
30,0,2,6,standard,1,divorced,2,0,Moderate,> 10,0.075,0.082,0.08
31,1,2,0,standard,1,married,2,1,Few,< 5,0.083,0.078,0.07
33,0,4,1,standard,1,married,0,0,Moderate,< 5,0.065,0.075,0.072
34,1,3,5,free/reduced,1,married,1,1,Few,5 - 10,0.066,0.065,0.063
35,1,0,4,free/reduced,0,single,0,0,Few,5 - 10,0.076,0.065,0.068
36,1,2,0,free/reduced,1,married,1,1,Moderate,5 - 10,0.05,0.046,0.045
37,0,3,1,free/reduced,1,single,3,1,Moderate,< 5,0.04,0.065,0.065
38,1,2,0,free/reduced,0,married,2,0,Moderate,5 - 10,0.078,0.084,0.079
39,1,0,0,standard,1,single,2,1,Moderate,5 - 10,0.073,0.062,0.06
40,0,2,0,free/reduced,1,divorced,2,1,Few,< 5,0.062,0.078,0.074
41,1,2,2,standard,0,single,2,1,Few,5 - 10,0.081,0.075,0.076
42,1,1,3,free/reduced,1,married,2,1,Few,5 - 10,0.076,0.074,0.074
43,1,2,5,standard,1,divorced,1,1,Moderate,5 - 10,0.056,0.055,0.05
44,0,1,5,free/reduced,0,married,1,1,Moderate,< 5,0.072,0.088,0.089
45,1,0,4,free/reduced,0,divorced,2,1,Few,5 - 10,0.045,0.042,0.041
46,1,0,0,standard,1,single,2,1,Few,5 - 10,0.073,0.075,0.07
47,1,2,5,standard,1,married,0,1,Moderate,< 5,0.079,0.073,0.069
48,1,3,4,free/reduced,1,divorced,2,0,Few,> 10,0.061,0.062,0.059
49,1,4,1,free/reduced,1,married,2,1,Moderate,< 5,0.06,0.052,0.052
50,0,3,1,standard,0,married,2,1,Few,< 5,0.068,0.072,0.076
51,0,1,2,standard,0,married,1,1,Few,> 10,0.068,0.067,0.07
52,1,4,2,free/reduced,1,married,1,1,Moderate,5 - 10,0.083,0.07,0.063
53,1,1,0,standard,1,married,2,1,Few,< 5,0.061,0.05,0.05
